nodes_ratio,f1,precision,recall
0.40492957746478875,0.8373,0.7413793103448276,0.961789375582479
0.4078638497652582,0.8383,0.7424460431654676,0.9626865671641791
0.4107981220657277,0.8379,0.7418889689978371,0.9625818521983162
0.4137323943661972,0.8403,0.7451122375090514,0.9634831460674157
0.4166666666666667,0.841,0.7456521739130435,0.9643861293345829
0.41960093896713613,0.8415,0.7465404224326293,0.9642521166509878
0.4225352112676056,0.8419,0.7465404224326293,0.9651600753295668
0.4254694835680751,0.8437,0.7489019033674963,0.9660056657223796
0.4284037558685446,0.8416,0.7450837581937363,0.9669187145557656
0.43133802816901406,0.8441,0.7489019033674963,0.9669187145557656
0.43427230046948356,0.845,0.7498165810711666,0.9678030303030303
0.43720657276995306,0.845,0.7498165810711666,0.9678030303030303
0.44014084507042256,0.846,0.750367107195301,0.969639468690702
0.443075117370892,0.8468,0.7516629711751663,0.9694947569113441
0.4460093896713615,0.8477,0.7531504818383988,0.9694656488549618
0.448943661971831,0.8491,0.7542814594192108,0.9712368168744008
0.4518779342723005,0.8489,0.7541229385307346,0.971042471042471
0.45481220657276994,0.8493,0.7535687453042825,0.9728419010669254
0.45774647887323944,0.8501,0.7549019607843137,0.9727891156462585
0.46068075117370894,0.85,0.7547312641937926,0.9726829268292683
0.4636150234741784,0.8501,0.7543593631539045,0.9735812133072407
0.4665492957746479,0.851,0.7553191489361702,0.9745098039215686
0.4694835680751174,0.8512,0.7557251908396947,0.9744094488188977
0.4724178403755869,0.8516,0.7563025210084033,0.9744094488188977
0.4753521126760563,0.8533,0.7590454195535027,0.974308300395257
0.4782863849765258,0.854,0.7602474864655839,0.9742319127849356
0.4812206572769953,0.8554,0.7618308766485647,0.9751737835153923
0.4841549295774648,0.8558,0.7618308766485647,0.9761431411530815
0.48708920187793425,0.8561,0.7618308766485647,0.9771144278606965
0.49002347417840375,0.8561,0.7618308766485647,0.9771144278606965
0.49295774647887325,0.8578,0.7644305772230889,0.9770687936191426
0.49589201877934275,0.8593,0.766223612197029,0.9780439121756487
0.4988262910798122,0.8593,0.766223612197029,0.9780439121756487
