nodes_ratio,f1,precision,recall
0.2101018675721562,0.9483,0.990990990990991,0.9090909090909091
0.21116298811544992,0.9483,0.990990990990991,0.9090909090909091
0.21222410865874364,0.9483,0.990990990990991,0.9090909090909091
0.21328522920203735,0.9483,0.990990990990991,0.9090909090909091
0.21434634974533107,0.9483,0.990990990990991,0.9090909090909091
0.21540747028862478,0.9474,0.9908256880733946,0.907563025210084
0.2164685908319185,0.9439,0.9901960784313726,0.9017857142857143
0.21752971137521224,0.9381,0.9891304347826086,0.8921568627450981
0.21859083191850595,0.9326,0.9880952380952381,0.8829787234042553
0.21965195246179967,0.9317,1.0,0.872093023255814
0.22071307300509338,0.9231,1.0,0.8571428571428571
0.2217741935483871,0.9106,1.0,0.835820895522388
0.2228353140916808,0.8932,1.0,0.8070175438596491
0.22389643463497452,0.8675,1.0,0.7659574468085106
0.22495755517826826,0.8254,1.0,0.7027027027027027
0.22601867572156198,0.7442,1.0,0.5925925925925926
0.2270797962648557,0.5217,1.0,0.35294117647058826
0.2281409168081494,0.0,0.0,0.0
0.22920203735144312,0.0,0.0,0.0
0.23026315789473684,0.0,0.0,0.0
0.23132427843803055,0.0,0.0,0.0
0.23238539898132426,0.0,0.0,0.0
0.233446519524618,0.0,0.0,0.0
0.23450764006791172,0.0,0.0,0.0
0.23556876061120544,0.0,0.0,0.0
0.23662988115449915,0.0,0.0,0.0
0.23769100169779286,0.0,0.0,0.0
0.23875212224108658,0.0,0.0,0.0
0.2398132427843803,0.0,0.0,0.0
0.24087436332767403,0.0,0.0,0.0
0.24193548387096775,0.0,0.0,0.0
0.24299660441426146,0.0,0.0,0.0
0.24405772495755518,0.0,0.0,0.0
0.2451188455008489,0.0,0.0,0.0
0.2461799660441426,0.0,0.0,0.0
0.24724108658743632,0.0,0.0,0.0
0.24830220713073006,0.0,0.0,0.0
0.24936332767402378,0.0,0.0,0.0
0.25042444821731746,0.0,0.0,0.0
0.2514855687606112,0.0,0.0,0.0
0.25254668930390495,0.0,0.0,0.0
0.25360780984719866,0.0,0.0,0.0
0.2546689303904924,0.0,0.0,0.0
0.2557300509337861,0.0,0.0,0.0
0.2567911714770798,0.0,0.0,0.0
0.2578522920203735,0.0,0.0,0.0
0.25891341256366723,0.0,0.0,0.0
0.25997453310696095,0.0,0.0,0.0
0.26103565365025466,0.0,0.0,0.0
0.2620967741935484,0.0,0.0,0.0
0.2631578947368421,0.0,0.0,0.0
0.2642190152801358,0.0,0.0,0.0
0.2652801358234295,0.0,0.0,0.0
0.26634125636672323,0.0,0.0,0.0
0.267402376910017,0.0,0.0,0.0
0.2684634974533107,0.0,0.0,0.0
0.26952461799660443,0.0,0.0,0.0
0.27058573853989815,0.0,0.0,0.0
0.27164685908319186,0.0,0.0,0.0
0.2727079796264856,0.0,0.0,0.0
0.2737691001697793,0.0,0.0,0.0
0.274830220713073,0.0,0.0,0.0
0.2758913412563667,0.0,0.0,0.0
0.27695246179966043,0.0,0.0,0.0
0.27801358234295415,0.0,0.0,0.0
0.27907470288624786,0.0,0.0,0.0
0.2801358234295416,0.0,0.0,0.0
0.2811969439728353,0.0,0.0,0.0
0.28225806451612906,0.0,0.0,0.0
0.2833191850594228,0.0,0.0,0.0
0.2843803056027165,0.0,0.0,0.0
0.2854414261460102,0.0,0.0,0.0
0.2865025466893039,0.0,0.0,0.0
0.28756366723259763,0.0,0.0,0.0
0.28862478777589134,0.0,0.0,0.0
0.28968590831918506,0.0,0.0,0.0
0.2907470288624788,0.0,0.0,0.0
0.2918081494057725,0.0,0.0,0.0
0.2928692699490662,0.0,0.0,0.0
0.2939303904923599,0.0,0.0,0.0
0.29499151103565363,0.0,0.0,0.0
0.29605263157894735,0.0,0.0,0.0
0.29711375212224106,0.0,0.0,0.0
0.29817487266553483,0.0,0.0,0.0
0.29923599320882854,0.0,0.0,0.0
0.30029711375212226,0.0,0.0,0.0
0.30135823429541597,0.0,0.0,0.0
0.3024193548387097,0.0,0.0,0.0
0.3034804753820034,0.0,0.0,0.0
0.3045415959252971,0.0,0.0,0.0
0.30560271646859083,0.0,0.0,0.0
0.30666383701188454,0.0,0.0,0.0
0.30772495755517826,0.0,0.0,0.0
0.30878607809847197,0.0,0.0,0.0
0.3098471986417657,0.0,0.0,0.0
0.3109083191850594,0.0,0.0,0.0
0.3119694397283531,0.0,0.0,0.0
0.3130305602716469,0.0,0.0,0.0
0.3140916808149406,0.0,0.0,0.0
0.3151528013582343,0.0,0.0,0.0
0.31621392190152803,0.0,0.0,0.0
0.31727504244482174,0.0,0.0,0.0
0.31833616298811546,0.0,0.0,0.0
0.31939728353140917,0.0,0.0,0.0
0.3204584040747029,0.0,0.0,0.0
0.3215195246179966,0.0,0.0,0.0
0.3225806451612903,0.0,0.0,0.0
0.32364176570458403,0.0,0.0,0.0
0.32470288624787774,0.0,0.0,0.0
0.32576400679117146,0.0,0.0,0.0
0.32682512733446517,0.0,0.0,0.0
0.32788624787775894,0.0,0.0,0.0
0.32894736842105265,0.0,0.0,0.0
0.33000848896434637,0.0,0.0,0.0
0.3310696095076401,0.0,0.0,0.0
0.3321307300509338,0.0,0.0,0.0
0.3331918505942275,0.0,0.0,0.0
0.3342529711375212,0.0,0.0,0.0
0.33531409168081494,0.0,0.0,0.0
0.33637521222410866,0.0,0.0,0.0
0.33743633276740237,0.0,0.0,0.0
0.3384974533106961,0.0,0.0,0.0
0.3395585738539898,0.0,0.0,0.0
0.3406196943972835,0.0,0.0,0.0
0.3416808149405772,0.0,0.0,0.0
0.34274193548387094,0.0,0.0,0.0
0.3438030560271647,0.0,0.0,0.0
0.3448641765704584,0.0,0.0,0.0
0.34592529711375214,0.0,0.0,0.0
0.34698641765704585,0.0,0.0,0.0
0.34804753820033957,0.0,0.0,0.0
0.3491086587436333,0.0,0.0,0.0
0.350169779286927,0.0,0.0,0.0
0.3512308998302207,0.0,0.0,0.0
0.3522920203735144,0.0,0.0,0.0
0.35335314091680814,0.0,0.0,0.0
0.35441426146010185,0.0,0.0,0.0
0.35547538200339557,0.0,0.0,0.0
0.3565365025466893,0.0,0.0,0.0
0.357597623089983,0.0,0.0,0.0
0.35865874363327677,0.0,0.0,0.0
0.3597198641765705,0.0,0.0,0.0
0.3607809847198642,0.0,0.0,0.0
0.3618421052631579,0.0,0.0,0.0
0.3629032258064516,0.0,0.0,0.0
0.36396434634974534,0.0,0.0,0.0
0.36502546689303905,0.0,0.0,0.0
0.36608658743633277,0.0,0.0,0.0
0.3671477079796265,0.0,0.0,0.0
0.3682088285229202,0.0,0.0,0.0
0.3692699490662139,0.0,0.0,0.0
0.3703310696095076,0.0,0.0,0.0
0.37139219015280134,0.0,0.0,0.0
0.37245331069609505,0.0,0.0,0.0
0.3735144312393888,0.0,0.0,0.0
0.37457555178268254,0.0,0.0,0.0
0.37563667232597625,0.0,0.0,0.0
0.37669779286926997,0.0,0.0,0.0
0.3777589134125637,0.0,0.0,0.0
0.3788200339558574,0.0,0.0,0.0
0.3798811544991511,0.0,0.0,0.0
0.3809422750424448,0.0,0.0,0.0
0.38200339558573854,0.0,0.0,0.0
0.38306451612903225,0.0,0.0,0.0
0.38412563667232597,0.0,0.0,0.0
0.3851867572156197,0.0,0.0,0.0
0.3862478777589134,0.0,0.0,0.0
0.3873089983022071,0.0,0.0,0.0
0.3883701188455008,0.0,0.0,0.0
0.3894312393887946,0.0,0.0,0.0
0.3904923599320883,0.0,0.0,0.0
0.391553480475382,0.0,0.0,0.0
0.39261460101867574,0.0,0.0,0.0
0.39367572156196945,0.0,0.0,0.0
0.39473684210526316,0.0,0.0,0.0
0.3957979626485569,0.0,0.0,0.0
0.3968590831918506,0.0,0.0,0.0
0.3979202037351443,0.0,0.0,0.0
0.398981324278438,0.0,0.0,0.0
0.40004244482173174,0.0,0.0,0.0
0.40110356536502545,0.0,0.0,0.0
0.40216468590831916,0.0,0.0,0.0
0.4032258064516129,0.0,0.0,0.0
0.40428692699490665,0.0,0.0,0.0
0.40534804753820036,0.0,0.0,0.0
0.4064091680814941,0.0,0.0,0.0
0.4074702886247878,0.0,0.0,0.0
0.4085314091680815,0.0,0.0,0.0
0.4095925297113752,0.0,0.0,0.0
0.41065365025466893,0.0,0.0,0.0
0.41171477079796265,0.0,0.0,0.0
0.41277589134125636,0.0,0.0,0.0
0.4138370118845501,0.0,0.0,0.0
0.4148981324278438,0.0,0.0,0.0
0.4159592529711375,0.0,0.0,0.0
0.4170203735144312,0.0,0.0,0.0
0.41808149405772493,0.0,0.0,0.0
0.41914261460101865,0.0,0.0,0.0
0.4202037351443124,0.0,0.0,0.0
0.42126485568760613,0.0,0.0,0.0
0.42232597623089985,0.0,0.0,0.0
0.42338709677419356,0.0,0.0,0.0
